DATE,PRCP,TAVG,TMAX,TMIN
2015-01-01,0.2,58,,
2015-01-02,0.35,55,66.0,
2015-01-03,0.02,50,63.0,43.0
2015-01-04,0.0,55,65.0,44.0
2015-01-05,0.01,60,,53.0
2015-01-06,0.0,53,63.0,
2015-01-07,0.02,45,55.0,
2015-01-08,0.0,42,50.0,
2015-01-09,0.0,40,,
2015-01-10,0.01,43,51.0,31.0
2015-01-11,0.0,48,,
2015-01-12,0.0,52,,40.0
2015-01-13,0.0,56,,55.0
2015-01-14,0.0,54,60.0,
2015-01-15,1.61,52,61.0,
2015-01-16,0.0,53,63.0,43.0
2015-01-17,0.16,55,,
2015-01-18,0.0,55,65.0,46.0
2015-01-19,0.0,55,65.0,
2015-01-20,0.0,55,67.0,47.0
2015-01-21,0.0,56,66.0,46.0
2015-01-22,0.02,56,,48.0
2015-01-23,0.01,59,,52.0
2015-01-24,0.0,58,67.0,51.0
2015-01-25,0.01,58,68.0,
2015-01-26,0.0,55,69.0,43.0
2015-01-27,0.0,54,63.0,
2015-01-28,0.02,56,67.0,47.0
2015-01-29,0.0,55,65.0,47.0
2015-01-30,0.39,54,61.0,
2015-01-31,0.05,57,67.0,48.0
2015-02-01,0.0,56,67.0,46.0
2015-02-02,0.01,57,,
2015-02-03,0.01,58,,47.0
2015-02-04,0.0,57,68.0,45.0
2015-02-05,0.0,56,,46.0
2015-02-06,0.01,60,67.0,52.0
2015-02-07,0.0,61,73.0,53.0
2015-02-08,0.0,59,,49.0
2015-02-09,0.04,57,,
2015-02-10,0.0,55,65.0,46.0
2015-02-11,0.75,50,58.0,
2015-02-12,0.39,51,60.0,43.0
2015-02-13,0.21,49,57.0,44.0
2015-02-14,0.04,50,59.0,41.0
2015-02-15,0.01,52,,44.0
2015-02-16,0.04,52,63.0,43.0
2015-02-17,0.02,52,62.0,44.0
2015-02-18,0.0,51,,44.0
2015-02-19,0.0,42,51.0,
2015-02-20,0.0,47,,33.0
2015-02-21,0.0,49,61.0,38.0
2015-02-22,0.0,52,62.0,39.0
2015-02-23,0.0,55,,49.0
2015-02-24,0.12,57,62.0,
2015-02-25,0.13,56,67.0,47.0
2015-02-26,0.0,59,67.0,52.0
2015-02-27,0.0,60,70.0,
2015-02-28,0.0,60,71.0,
2015-03-01,0.02,56,68.0,44.0
2015-03-02,0.51,56,69.0,45.0
2015-03-03,0.01,56,67.0,45.0
2015-03-04,0.0,58,70.0,47.0
2015-03-05,0.0,56,67.0,44.0
2015-03-06,0.0,60,,50.0
2015-03-07,0.0,63,71.0,54.0
2015-03-08,0.0,63,,
2015-03-09,0.0,63,77.0,
2015-03-10,0.0,65,77.0,51.0
2015-03-11,0.07,60,63.0,
2015-03-12,0.0,58,,53.0
2015-03-13,0.0,58,,48.0
2015-03-14,0.0,58,,48.0
2015-03-15,0.0,57,68.0,44.0
2015-03-16,0.0,59,,49.0
2015-03-17,0.0,58,,
2015-03-18,0.0,58,68.0,47.0
2015-03-19,0.0,59,68.0,50.0
2015-03-20,0.0,57,65.0,
2015-03-21,0.01,56,63.0,49.0
2015-03-22,0.0,57,68.0,48.0
2015-03-23,0.0,56,65.0,
2015-03-24,0.0,60,69.0,49.0
2015-03-25,0.0,60,,50.0
2015-03-26,0.0,62,72.0,52.0
2015-03-27,0.0,66,,55.0
2015-03-28,0.0,63,69.0,
2015-03-29,0.21,61,71.0,
2015-03-30,0.22,60,69.0,
2015-03-31,0.05,59,69.0,46.0
2015-04-01,0.0,60,69.0,
2015-04-02,0.01,60,69.0,49.0
2015-04-03,0.0,60,70.0,
2015-04-04,0.01,61,75.0,
2015-04-05,0.0,60,71.0,47.0
2015-04-06,0.0,60,68.0,51.0
2015-04-07,0.0,63,,
2015-04-08,0.0,63,69.0,56.0
2015-04-09,0.0,61,,
2015-04-10,0.09,56,65.0,47.0
2015-04-11,0.09,56,65.0,
2015-04-12,0.0,58,68.0,47.0
2015-04-13,0.0,60,70.0,
2015-04-14,0.0,59,69.0,
2015-04-15,0.0,64,74.0,47.0
2015-04-16,0.0,67,,
2015-04-17,0.0,65,78.0,
2015-04-18,0.0,63,72.0,53.0
2015-04-19,0.0,63,72.0,
2015-04-20,0.0,66,,59.0
2015-04-21,0.0,66,76.0,54.0
2015-04-22,0.0,60,,
2015-04-23,0.06,54,65.0,45.0
2015-04-24,0.2,59,,45.0
2015-04-25,0.0,60,69.0,47.0
2015-04-26,0.0,65,74.0,
2015-04-27,0.0,69,79.0,
2015-04-28,0.0,72,84.0,60.0
2015-04-29,0.0,72,,59.0
2015-04-30,0.0,68,,
2015-05-01,0.0,66,76.0,
2015-05-02,0.0,67,75.0,56.0
2015-05-03,0.0,66,,
2015-05-04,0.0,65,73.0,55.0
2015-05-05,0.0,70,78.0,59.0
2015-05-06,0.0,73,84.0,60.0
2015-05-07,0.0,74,83.0,64.0
2015-05-08,0.0,72,,61.0
2015-05-09,0.0,70,80.0,
2015-05-10,0.0,70,79.0,62.0
2015-05-11,0.01,69,,60.0
2015-05-12,0.0,70,79.0,61.0
2015-05-13,0.0,68,79.0,58.0
2015-05-14,0.0,69,80.0,59.0
2015-05-15,,69,79.0,
2015-05-16,0.0,70,80.0,57.0
2015-05-17,0.0,72,,59.0
2015-05-18,0.0,81,,65.0
2015-05-19,0.0,83,92.0,
2015-05-20,0.0,79,,
2015-05-21,0.0,74,83.0,
2015-05-22,0.0,73,,
2015-05-23,0.0,72,81.0,63.0
2015-05-24,0.0,72,84.0,63.0
2015-05-25,0.0,73,93.0,62.0
2015-05-26,0.0,73,84.0,61.0
2015-05-27,0.0,73,79.0,
2015-05-28,0.0,74,84.0,64.0
2015-05-29,0.0,72,80.0,65.0
2015-05-30,0.01,70,78.0,61.0
2015-05-31,0.0,69,77.0,60.0
2015-06-01,0.0,74,84.0,
2015-06-02,0.0,75,88.0,
2015-06-03,0.0,72,80.0,
2015-06-04,0.01,72,80.0,59.0
2015-06-05,0.0,72,81.0,63.0
2015-06-06,0.02,74,81.0,
2015-06-07,0.0,74,80.0,67.0
2015-06-08,0.0,75,,
2015-06-09,0.0,79,93.0,
2015-06-10,0.0,74,83.0,64.0
2015-06-11,0.0,74,82.0,
2015-06-12,0.0,74,81.0,65.0
2015-06-13,0.0,75,,65.0
2015-06-14,0.0,76,85.0,66.0
2015-06-15,0.0,77,88.0,68.0
2015-06-16,0.01,78,87.0,
2015-06-17,0.01,78,87.0,66.0
2015-06-18,0.0,78,,70.0
2015-06-19,0.0,78,87.0,
2015-06-20,0.0,76,83.0,67.0
2015-06-21,0.0,77,84.0,68.0
2015-06-22,0.0,77,85.0,67.0
2015-06-23,0.0,76,85.0,66.0
2015-06-24,0.0,77,85.0,67.0
2015-06-25,0.0,76,86.0,67.0
2015-06-26,0.01,76,85.0,65.0
2015-06-27,0.0,76,83.0,68.0
2015-06-28,0.0,79,86.0,
2015-06-29,0.0,76,83.0,65.0
2015-06-30,0.0,76,84.0,
2015-07-01,0.0,78,85.0,67.0
2015-07-02,0.0,81,92.0,70.0
2015-07-03,0.0,79,89.0,69.0
2015-07-04,0.0,79,87.0,69.0
2015-07-05,0.0,83,96.0,69.0
2015-07-06,0.0,81,92.0,71.0
2015-07-07,0.0,78,,
2015-07-08,0.01,79,87.0,
2015-07-09,0.0,79,87.0,70.0
2015-07-10,0.0,80,87.0,
2015-07-11,0.0,83,92.0,
2015-07-12,0.0,79,87.0,71.0
2015-07-13,0.0,81,89.0,71.0
2015-07-14,0.0,81,92.0,70.0
2015-07-15,0.01,81,92.0,
2015-07-16,0.0,83,94.0,
2015-07-17,0.02,83,,73.0
2015-07-18,0.0,84,92.0,74.0
2015-07-19,0.01,83,93.0,68.0
2015-07-20,0.0,83,95.0,69.0
2015-07-21,0.01,84,94.0,71.0
2015-07-22,0.0,84,,
2015-07-23,0.0,83,92.0,
2015-07-24,0.0,80,88.0,66.0
2015-07-25,0.0,82,,72.0
2015-07-26,0.0,83,90.0,73.0
2015-07-27,0.0,84,,74.0
2015-07-28,0.0,83,90.0,75.0
2015-07-29,0.0,82,90.0,75.0
2015-07-30,0.0,83,90.0,74.0
2015-07-31,0.0,84,90.0,78.0
2015-08-01,0.0,85,91.0,
2015-08-02,0.0,88,95.0,75.0
2015-08-03,0.0,94,103.0,83.0
2015-08-04,0.0,89,98.0,80.0
2015-08-05,0.0,87,96.0,
2015-08-06,0.0,85,92.0,78.0
2015-08-07,0.0,85,,76.0
2015-08-08,0.0,84,,72.0
2015-08-09,,85,,
2015-08-10,0.0,85,94.0,75.0
2015-08-11,0.0,83,92.0,75.0
2015-08-12,0.0,83,92.0,
2015-08-13,0.0,83,94.0,74.0
2015-08-14,0.0,85,95.0,75.0
2015-08-15,0.0,86,97.0,76.0
2015-08-16,0.0,90,98.0,80.0
2015-08-17,0.0,88,96.0,
2015-08-18,0.0,85,94.0,
2015-08-19,0.0,84,90.0,76.0
2015-08-20,0.0,84,,
2015-08-21,0.0,82,,71.0
2015-08-22,0.0,83,91.0,75.0
2015-08-23,0.0,84,92.0,76.0
2015-08-24,0.0,82,90.0,
2015-08-25,0.0,83,90.0,73.0
2015-08-26,0.0,85,96.0,76.0
2015-08-27,0.0,85,,76.0
2015-08-28,0.0,85,94.0,73.0
2015-08-29,0.0,86,96.0,
2015-08-30,0.0,85,,
2015-08-31,0.0,84,92.0,73.0
2015-09-01,0.0,84,,72.0
2015-09-02,0.0,83,,71.0
2015-09-03,0.0,83,92.0,73.0
2015-09-04,0.0,82,,70.0
2015-09-05,0.0,81,89.0,73.0
2015-09-06,0.0,82,91.0,71.0
2015-09-07,0.0,84,91.0,
2015-09-08,0.0,89,,
2015-09-09,0.0,85,93.0,73.0
2015-09-10,0.0,84,92.0,76.0
2015-09-11,0.0,87,98.0,76.0
2015-09-12,0.0,85,96.0,75.0
2015-09-13,0.0,82,92.0,72.0
2015-09-14,0.0,82,,73.0
2015-09-15,0.0,83,94.0,
2015-09-16,0.0,83,91.0,75.0
2015-09-17,0.0,82,90.0,74.0
2015-09-18,0.0,80,89.0,
2015-09-19,0.0,81,89.0,72.0
2015-09-20,0.0,79,88.0,
2015-09-21,0.0,80,89.0,71.0
2015-09-22,0.0,79,88.0,
2015-09-23,0.0,80,,71.0
2015-09-24,0.0,80,89.0,71.0
2015-09-25,0.0,79,89.0,69.0
2015-09-26,0.0,79,,67.0
2015-09-27,0.0,80,87.0,70.0
2015-09-28,0.0,79,87.0,71.0
2015-09-29,0.0,80,89.0,
2015-09-30,0.0,77,,67.0
2015-10-01,0.0,78,,70.0
2015-10-02,0.0,80,,73.0
2015-10-03,0.0,81,89.0,
2015-10-04,0.0,78,87.0,
2015-10-05,0.0,76,,68.0
2015-10-06,0.0,75,84.0,
2015-10-07,0.0,73,84.0,
2015-10-08,,71,83.0,
2015-10-09,0.0,75,83.0,65.0
2015-10-10,0.0,75,83.0,67.0
2015-10-11,0.0,77,,67.0
2015-10-12,0.0,78,90.0,68.0
2015-10-13,0.0,77,86.0,
2015-10-14,0.0,74,84.0,64.0
2015-10-15,0.0,75,,
2015-10-16,0.0,77,86.0,67.0
2015-10-17,0.0,77,,66.0
2015-10-18,0.0,75,84.0,66.0
2015-10-19,0.0,74,86.0,62.0
2015-10-20,0.0,76,,64.0
2015-10-21,0.0,74,,65.0
2015-10-22,0.04,72,80.0,
2015-10-23,0.3,76,85.0,68.0
2015-10-24,0.01,75,84.0,
2015-10-25,0.45,69,76.0,
2015-10-26,0.06,69,79.0,64.0
2015-10-27,0.1,69,79.0,
2015-10-28,0.0,69,78.0,
2015-10-29,0.0,68,76.0,63.0
2015-10-30,0.09,68,78.0,
2015-10-31,0.0,70,,60.0
2015-11-01,0.0,70,80.0,62.0
2015-11-02,0.0,69,77.0,62.0
2015-11-03,0.0,70,,63.0
2015-11-04,0.0,70,76.0,64.0
2015-11-05,0.0,70,,
2015-11-06,0.0,69,77.0,
2015-11-07,0.0,69,78.0,
2015-11-08,0.0,68,,60.0
2015-11-09,0.0,67,76.0,
2015-11-10,0.0,63,73.0,
2015-11-11,0.0,62,76.0,52.0
2015-11-12,0.0,64,74.0,
2015-11-13,0.0,67,80.0,55.0
2015-11-14,0.0,67,79.0,55.0
2015-11-15,0.0,67,74.0,58.0
2015-11-16,0.0,68,,
2015-11-17,0.0,67,75.0,
2015-11-18,0.0,64,74.0,55.0
2015-11-19,0.0,64,74.0,53.0
2015-11-20,0.0,63,,53.0
2015-11-21,0.0,63,72.0,54.0
2015-11-22,0.0,65,74.0,
2015-11-23,0.0,65,76.0,
2015-11-24,0.0,65,78.0,
2015-11-25,0.0,63,76.0,53.0
2015-11-26,0.0,69,77.0,59.0
2015-11-27,0.0,66,,56.0
2015-11-28,0.0,65,74.0,55.0
2015-11-29,0.0,65,76.0,54.0
2015-11-30,0.0,60,,51.0
2015-12-01,0.01,59,,52.0
2015-12-02,0.0,61,72.0,49.0
2015-12-03,0.0,55,,
2015-12-04,0.0,53,63.0,44.0
2015-12-05,0.0,53,60.0,
2015-12-06,0.0,55,68.0,
2015-12-07,0.0,57,,47.0
2015-12-08,0.0,58,70.0,49.0
2015-12-09,0.0,58,69.0,47.0
2015-12-10,0.0,59,,
2015-12-11,0.0,59,69.0,50.0
2015-12-12,0.02,56,,52.0
2015-12-13,0.5,58,66.0,
2015-12-14,0.0,57,69.0,
2015-12-15,0.0,59,68.0,50.0
2015-12-16,0.0,58,67.0,
2015-12-17,0.79,56,,
2015-12-18,2.01,58,,54.0
2015-12-19,0.99,56,64.0,
2015-12-20,0.0,56,65.0,49.0
2015-12-21,0.01,56,66.0,
2015-12-22,0.0,56,67.0,
2015-12-23,0.0,57,,49.0
2015-12-24,0.0,58,,
2015-12-25,0.0,56,69.0,45.0
2015-12-26,0.0,58,68.0,47.0
2015-12-27,0.0,59,69.0,51.0
2015-12-28,0.0,60,,
2015-12-29,0.0,59,69.0,
2015-12-30,0.2,55,65.0,49.0
2015-12-31,0.08,47,55.0,
2016-01-01,0.01,41,47.0,
2016-01-02,0.0,42,52.0,33.0
2016-01-03,0.0,48,56.0,39.0
2016-01-04,0.59,52,,42.0
2016-01-05,0.31,58,63.0,51.0
2016-01-06,0.0,63,,56.0
2016-01-07,0.24,61,67.0,55.0
2016-01-08,0.05,58,64.0,
2016-01-09,0.0,54,64.0,
2016-01-10,0.0,54,,44.0
2016-01-11,0.02,54,,
2016-01-12,0.01,57,65.0,49.0
2016-01-13,0.01,58,67.0,46.0
2016-01-14,0.0,60,69.0,
2016-01-15,0.0,54,64.0,
2016-01-16,0.0,55,65.0,44.0
2016-01-17,0.0,60,67.0,50.0
2016-01-18,0.39,55,64.0,
2016-01-19,0.08,52,,
2016-01-20,0.0,49,59.0,
2016-01-21,0.04,53,62.0,42.0
2016-01-22,0.08,54,63.0,
2016-01-23,0.2,51,61.0,
2016-01-24,0.0,46,53.0,
2016-01-25,0.0,40,47.0,34.0
2016-01-26,0.0,42,50.0,34.0
2016-01-27,0.0,44,,35.0
2016-01-28,0.0,47,58.0,35.0
2016-01-29,0.0,53,63.0,44.0
2016-01-30,0.01,54,65.0,43.0
2016-01-31,0.0,54,65.0,
2016-02-01,0.01,55,66.0,46.0
2016-02-02,0.01,58,70.0,47.0
2016-02-03,0.0,56,,46.0
2016-02-04,0.0,57,67.0,
2016-02-05,0.0,60,,50.0
2016-02-06,0.24,54,,
2016-02-07,0.0,51,,42.0
2016-02-08,0.0,50,,
2016-02-09,0.0,52,62.0,
2016-02-10,0.0,53,63.0,
2016-02-11,0.0,56,63.0,43.0
2016-02-12,0.0,59,,
2016-02-13,0.02,57,,
2016-02-14,0.01,59,66.0,49.0
2016-02-15,0.01,59,,53.0
2016-02-16,0.0,64,77.0,50.0
2016-02-17,0.0,68,79.0,
2016-02-18,0.0,64,78.0,
2016-02-19,0.0,62,72.0,49.0
2016-02-20,0.0,62,72.0,51.0
2016-02-21,0.24,55,,50.0
2016-02-22,0.02,57,63.0,52.0
2016-02-23,0.0,59,70.0,
2016-02-24,0.0,56,,44.0
2016-02-25,0.0,58,67.0,48.0
2016-02-26,0.01,62,74.0,53.0
2016-02-27,0.0,61,74.0,49.0
2016-02-28,0.01,58,69.0,49.0
2016-02-29,0.02,62,,50.0
2016-03-01,0.0,66,,55.0
2016-03-02,0.0,66,74.0,56.0
2016-03-03,0.01,64,70.0,
2016-03-04,0.08,60,,53.0
2016-03-05,0.04,60,,
2016-03-06,0.0,57,68.0,46.0
2016-03-07,0.0,59,71.0,46.0
2016-03-08,0.0,64,74.0,55.0
2016-03-09,0.0,65,74.0,
2016-03-10,0.0,61,71.0,
2016-03-11,0.0,59,70.0,46.0
2016-03-12,0.0,59,69.0,48.0
2016-03-13,0.0,65,75.0,53.0
2016-03-14,0.24,63,,
2016-03-15,0.05,60,67.0,55.0
2016-03-16,0.08,58,66.0,47.0
2016-03-17,0.0,55,65.0,44.0
2016-03-18,0.0,57,67.0,46.0
2016-03-19,0.0,56,65.0,46.0
2016-03-20,0.0,61,72.0,48.0
2016-03-21,0.0,60,69.0,48.0
2016-03-22,0.0,60,,48.0
2016-03-23,0.0,61,68.0,47.0
2016-03-24,0.0,65,,55.0
2016-03-25,0.0,61,72.0,50.0
2016-03-26,0.0,60,,
2016-03-27,0.0,58,70.0,44.0
2016-03-28,0.01,58,69.0,
2016-03-29,0.02,58,,
2016-03-30,0.0,59,68.0,
2016-03-31,0.0,61,72.0,48.0
2016-04-01,0.0,61,70.0,49.0
2016-04-02,0.0,64,76.0,52.0
2016-04-03,0.0,68,,53.0
2016-04-04,0.0,67,74.0,
2016-04-05,0.0,67,,54.0
2016-04-06,0.0,71,81.0,57.0
2016-04-07,0.0,66,75.0,55.0
2016-04-08,0.0,67,,
2016-04-09,0.0,72,,63.0
2016-04-10,0.01,69,,
2016-04-11,0.0,65,,55.0
2016-04-12,0.0,59,69.0,
2016-04-13,0.06,63,72.0,52.0
2016-04-14,0.01,65,76.0,53.0
2016-04-15,0.01,66,79.0,55.0
2016-04-16,0.0,68,79.0,57.0
2016-04-17,0.01,67,76.0,
2016-04-18,0.01,67,75.0,55.0
2016-04-19,0.0,71,83.0,56.0
2016-04-20,0.0,76,,62.0
2016-04-21,0.0,75,87.0,
2016-04-22,0.0,71,80.0,
2016-04-23,0.0,71,84.0,
2016-04-24,0.0,68,76.0,59.0
2016-04-25,0.0,70,82.0,61.0
2016-04-26,0.0,68,76.0,58.0
2016-04-27,0.0,69,77.0,61.0
2016-04-28,0.0,67,78.0,56.0
2016-04-29,0.01,67,76.0,
2016-04-30,0.0,70,79.0,60.0
2016-05-01,0.0,74,85.0,63.0
2016-05-02,0.0,74,81.0,68.0
2016-05-03,0.0,71,80.0,
2016-05-04,0.0,68,76.0,62.0
2016-05-05,0.0,67,76.0,60.0
2016-05-06,0.0,67,75.0,59.0
2016-05-07,0.01,65,76.0,
2016-05-08,0.01,66,,55.0
2016-05-09,0.0,69,76.0,
2016-05-10,0.0,71,81.0,
2016-05-11,0.0,70,81.0,60.0
2016-05-12,0.0,70,78.0,60.0
2016-05-13,0.0,72,,63.0
2016-05-14,0.0,75,87.0,68.0
2016-05-15,0.0,81,97.0,
2016-05-16,0.0,80,87.0,
2016-05-17,0.0,74,84.0,
2016-05-18,0.0,70,81.0,59.0
2016-05-19,0.0,71,,60.0
2016-05-20,0.0,69,78.0,60.0
2016-05-21,0.0,70,79.0,
2016-05-22,0.0,72,82.0,
2016-05-23,0.0,70,78.0,
2016-05-24,0.0,71,84.0,58.0
2016-05-25,0.0,70,78.0,
2016-05-26,0.0,72,81.0,
2016-05-27,0.0,69,75.0,62.0
2016-05-28,0.02,69,,60.0
2016-05-29,0.0,71,81.0,61.0
2016-05-30,0.0,73,84.0,62.0
2016-05-31,0.0,74,85.0,62.0
2016-06-01,0.0,75,84.0,63.0
2016-06-02,0.0,75,84.0,66.0
2016-06-03,0.0,76,86.0,
2016-06-04,0.0,80,94.0,68.0
2016-06-05,0.0,76,83.0,65.0
2016-06-06,0.0,76,86.0,66.0
2016-06-07,0.0,76,85.0,63.0
2016-06-08,0.0,76,85.0,66.0
2016-06-09,0.0,75,82.0,68.0
2016-06-10,0.0,74,81.0,65.0
2016-06-11,0.0,74,,
2016-06-12,0.0,75,84.0,
2016-06-13,0.0,78,87.0,65.0
2016-06-14,0.0,77,87.0,
2016-06-15,0.0,80,92.0,
2016-06-16,0.0,80,,
2016-06-17,0.0,84,93.0,
2016-06-18,0.0,86,97.0,73.0
2016-06-19,0.0,89,98.0,
2016-06-20,0.0,90,100.0,79.0
2016-06-21,0.0,89,97.0,77.0
2016-06-22,0.0,86,,78.0
2016-06-23,0.0,84,,76.0
2016-06-24,0.01,85,93.0,74.0
2016-06-25,0.0,85,96.0,78.0
2016-06-26,0.0,85,,
2016-06-27,0.0,83,94.0,
2016-06-28,0.0,80,88.0,71.0
2016-06-29,0.0,81,87.0,73.0
2016-06-30,0.0,80,,
2016-07-01,0.0,81,90.0,70.0
2016-07-02,0.0,83,93.0,74.0
2016-07-03,0.0,83,92.0,
2016-07-04,0.01,83,92.0,72.0
2016-07-05,0.0,84,92.0,
2016-07-06,0.0,85,95.0,75.0
2016-07-07,0.0,83,93.0,73.0
2016-07-08,0.0,82,88.0,72.0
2016-07-09,0.0,84,90.0,
2016-07-10,0.0,84,95.0,
2016-07-11,0.0,85,,74.0
2016-07-12,0.0,85,,74.0
2016-07-13,0.0,85,95.0,
2016-07-14,0.0,86,98.0,73.0
2016-07-15,0.0,84,91.0,
2016-07-16,0.0,83,93.0,72.0
2016-07-17,0.0,85,92.0,76.0
2016-07-18,0.0,83,94.0,
2016-07-19,0.0,81,88.0,73.0
2016-07-20,0.0,82,89.0,75.0
2016-07-21,0.0,82,90.0,76.0
2016-07-22,0.0,82,,
2016-07-23,0.0,83,91.0,73.0
2016-07-24,0.0,84,93.0,75.0
2016-07-25,0.0,86,94.0,76.0
2016-07-26,0.0,83,92.0,
2016-07-27,0.0,84,95.0,73.0
2016-07-28,0.0,84,93.0,
2016-07-29,0.0,85,94.0,
2016-07-30,0.0,86,95.0,76.0
2016-07-31,0.0,85,94.0,
2016-08-01,0.0,86,96.0,74.0
2016-08-02,0.0,86,95.0,77.0
2016-08-03,0.0,85,95.0,
2016-08-04,0.0,85,94.0,77.0
2016-08-05,0.0,83,91.0,
2016-08-06,0.0,83,,75.0
2016-08-07,0.0,84,,75.0
2016-08-08,0.0,86,,76.0
2016-08-09,0.0,86,98.0,
2016-08-10,0.0,86,97.0,
2016-08-11,0.0,83,92.0,
2016-08-12,0.0,82,90.0,75.0
2016-08-13,0.0,83,90.0,75.0
2016-08-14,0.0,85,92.0,
2016-08-15,0.0,83,,77.0
2016-08-16,0.0,81,90.0,
2016-08-17,0.0,82,90.0,
2016-08-18,0.0,82,94.0,70.0
2016-08-19,0.01,82,92.0,
2016-08-20,0.0,81,91.0,71.0
2016-08-21,0.0,82,92.0,71.0
2016-08-22,0.0,83,92.0,73.0
2016-08-23,0.0,83,92.0,72.0
2016-08-24,0.0,84,,73.0
2016-08-25,0.0,84,,73.0
2016-08-26,0.0,84,,
2016-08-27,0.0,83,90.0,75.0
2016-08-28,0.0,83,90.0,
2016-08-29,0.0,83,89.0,75.0
2016-08-30,0.0,82,89.0,75.0
2016-08-31,0.0,81,90.0,72.0
2016-09-01,0.0,82,89.0,73.0
2016-09-02,0.0,83,,73.0
2016-09-03,0.0,82,88.0,75.0
2016-09-04,0.0,80,89.0,71.0
2016-09-05,0.0,81,88.0,
2016-09-06,0.0,81,88.0,71.0
2016-09-07,0.0,82,90.0,
2016-09-08,0.0,80,88.0,71.0
2016-09-09,0.0,80,90.0,70.0
2016-09-10,0.0,81,91.0,69.0
2016-09-11,0.0,83,92.0,70.0
2016-09-12,0.0,81,90.0,75.0
2016-09-13,0.0,80,,70.0
2016-09-14,0.0,80,88.0,
2016-09-15,0.0,79,88.0,
